,subject_id,label,avg_bpm,hr_elevation,chest_accel_ta,ankle_accel_ta,arm_accel_ta,ar_1,ar_2,ar_3,ar_4,ar_5,ar_6,ar_7,ar_8,ar_9,ar_10,ar_11,ar_12,ar_13,ar_14,ar_15,ar_16,ar_17,ar_18,ar_19,ar_20,ar_21,ar_22,ar_23,ar_24,ar_25,ar_26,ar_27,chest_accel_sma,ankle_accel_sma,arm_accel_sma,ankle_gyro_sma,arm_gyro_sma,chest_x_accel_std,chest_y_accel_std,chest_z_accel_std,ankle_x_accel_std,ankle_y_accel_std,ankle_z_accel_std,arm_x_accel_std,arm_y_accel_std,arm_z_accel_std
0,0,0,63.97820509585216,0.025016959775840064,88.06884417909818,169.433323885419,113.01497926233856,1.8515068021646197,-1.6535376829966726,0.7130819792818452,1.8107710970714652,-1.6008281183515893,0.7767124077914898,1.8866452982886026,-1.6647468121162263,0.7607366716876944,1.8469063721561745,-1.6474037987671748,0.7708084568411777,1.8202783189531133,-1.653130064887473,0.7455432184566961,1.8848263888550494,-1.7120433987394055,0.82021419164817,1.8428513996212457,-1.6175509494543114,0.7007088737995558,1.9146446317366856,-1.6960091492749034,0.7540397947743631,1.800188972937923,-1.6430096639559117,0.8454422938283198,10.832403209321804,11.711474776305604,12.970783677518234,1.5806939369808142,1.521589236706537,0.09455215520055983,0.15469782030832815,0.27900843233530737,0.1949768226816935,0.07622135707821286,0.24634251539472643,0.1534677385558947,0.245503223173181,0.21243057217215516
1,0,0,62.97228994300423,-0.9808981930720932,86.51672951551575,169.91271675931867,113.13019685725226,1.756124182527989,-1.577969108874437,0.7055560029951028,1.8684821230703776,-1.682599204480017,0.8023824306945022,1.8050980594019799,-1.5904149757445745,0.7676210973418112,1.7923695541283062,-1.615862171774007,0.7700283857171711,1.8056174916452075,-1.6271407985510056,0.719720117578095,1.809602044947447,-1.6402039294872273,0.823706743425677,1.7848530887484935,-1.6162495459321138,0.7582324833149765,1.9141678492915224,-1.7232198765530837,0.7907701159678344,1.834124008757622,-1.6897869710386328,0.8450670969723684,11.081798457755394,11.729445963149239,13.116338988771323,1.5587749580050527,1.6198028189046285,0.09811790454744579,0.24836711347571644,0.2036175559804888,0.10773274354820499,0.07993108233159361,0.27523680331055944,0.11964934174441144,0.20007313782933098,0.26805751210559925
2,0,0,64.47897182897182,0.5257836928955015,85.5318528347728,169.9546012687199,113.30668031280649,1.7165655476638877,-1.572594912571338,0.7420882163341048,1.793616488493148,-1.6075510988349055,0.7240541972055097,1.8123332178952696,-1.6328031548503041,0.7827956643520277,1.7217182218000098,-1.5809174573617113,0.7205005715292903,1.799380334601132,-1.630656834899747,0.7043889242049762,1.7831235229479216,-1.6292896955831377,0.8044715976900825,1.8616544505214145,-1.668073527660982,0.7052673168423771,1.8440015071989073,-1.6721971105614415,0.8058493783795109,1.846073261471781,-1.6613329795673337,0.751344564588516,11.23896002536604,11.81699981999948,13.180697749565995,1.5446706652619602,1.686142518677319,0.09457222193348322,0.08926601200485412,0.13964717185591227,0.06865650095780419,0.0778287166134379,0.10956763047391202,0.10007852106728897,0.12866287401385276,0.08878208226841268
3,0,0,56.63941441441442,-7.313773721661903,86.22306496008649,169.93246351776983,121.37278031733061,1.8233692087103692,-1.640998794367929,0.6788337351208686,2.028394885776888,-1.7737898753037094,0.7312973950687418,1.8450247040591397,-1.6765923424807538,0.7611279482158451,1.6282072820700555,-1.3113298959912487,0.49093212380829765,1.9625328325001,-1.8261607179813104,0.6779151756888607,1.8837598532686641,-1.6231435928103144,0.6329504590993014,2.2912957495271646,-2.065732622049972,0.7779009388759417,2.2054794766735584,-2.031332335401678,0.8289189364051441,2.461695739576574,-2.239335109398197,0.7674511166809387,11.251038910898378,11.904753235418912,13.441987663314995,1.5487532519893894,1.6436319087886704,0.13179446262188566,0.20448636468646056,0.13563760805129668,0.5440441633770658,0.3179477498399299,0.3921798090621093,2.047048925158481,2.0628799963558584,0.9932291887696678
4,0,0,50.76517857142857,-13.18800956464775,87.08819588244332,168.90126268786875,144.86497143909068,1.8041348757283275,-1.605179547100413,0.6510515624826348,1.8606101522822607,-1.5852001919025984,0.6816771794709268,1.9180322709437867,-1.7374392706354338,0.7855004392703353,1.6366687039362784,-1.3292464316715118,0.524690068576744,1.9480818485845506,-1.8039198540068846,0.6699786094413738,1.858198980542093,-1.6030500690784333,0.6358964325687305,2.2634062738840512,-2.0245132296082056,0.7565857007913935,2.1644397145884686,-1.9552922535641937,0.7870423247314442,2.432582158811533,-2.1894208771282857,0.742866201329893,11.198227718267207,12.105082482936721,13.821962190719686,1.5917462317829696,1.5764954185391171,0.1403748218668414,0.20963360281304985,0.17394532166966575,0.5786699409217521,0.32194191768916974,0.3984479077367568,2.5388084387619596,2.330742704704697,1.0227999474202667
5,0,0,58.601660718341385,-5.3515274177349355,87.35987079664969,168.0137665118827,157.68349168354808,1.7245353635096137,-1.5299992024779652,0.6632679666534782,1.6403749396580825,-1.4315001282100488,0.6507500378690387,1.9119079291312828,-1.6460479423220216,0.6913610502516632,1.674828728730504,-1.5576241840951042,0.7953733890127508,1.8237878973021755,-1.613044033954698,0.7016567447804705,1.7945042993702636,-1.7117736720341394,0.8580543941454714,1.8541050756906623,-1.597505561516139,0.6294212071964506,1.7426432627636177,-1.5261819234910332,0.675383098154783,1.906517866176125,-1.5821021275335703,0.5818793510464186,11.305430818229576,12.135655265775357,13.861520171983576,1.6335651906944713,1.5522572688434984,0.10526677771789913,0.11610583840092684,0.1644006949734072,0.15408134255976721,0.0993241487871658,0.14992214134781567,0.23531000348207562,0.10991483624479854,0.23912229936971774
6,0,0,67.07506908168673,3.121880945610414,87.27064720679464,165.83081753329074,157.10076892234346,1.8057167533812766,-1.5776922069645343,0.6652604269482896,1.7852922502179644,-1.5568646120954805,0.6705192976388259,1.9084896213106364,-1.682667979079513,0.7647326954499425,1.8044629654347328,-1.6444850852589539,0.8384987727386337,1.8003179520817216,-1.5958780955424496,0.7173418807928638,1.9190067058717186,-1.7569129965857417,0.8095095139189274,1.9031199112276818,-1.6202426130219683,0.6696248523592505,1.8101458089941862,-1.5915986906977064,0.7094878013746089,1.9419053948165161,-1.7319215514458057,0.7491507901100051,11.563298681165525,12.260734685154937,13.969780786135184,1.5992389722965112,1.543523420722208,0.11292420314772973,0.11502376061792943,0.27099768916022693,0.4588825809715523,0.1579195285805914,0.257622493176366,0.2010491064993427,0.12223808223457663,0.1540136236840875
7,0,0,67.9087635450821,3.9555754090057746,87.65904884798768,163.7217005835079,156.5306542474765,2.174328325465896,-1.9163772531092744,0.6888356814628003,2.051587647310668,-1.8788341299125944,0.8098687833216851,2.127947591600641,-1.8485852151783113,0.7008762630088391,2.1535750493922716,-1.9099447285496138,0.7803813218342813,2.0850423701499867,-1.7236344927840792,0.5871468312877287,1.9214161619577952,-1.7485495057723675,0.7879037154492223,1.9774515224206461,-1.8250915955113816,0.7951107520217131,2.0801349735789514,-1.8206931990085118,0.686506372114722,2.1397222964027263,-1.877839782945844,0.7264577347858437,11.820552776745165,12.754670021745817,14.124346992145172,1.574670987203997,1.5440517212916298,0.48243655207393904,0.2995164171613288,0.43701654107243504,0.6643765065059534,0.9027673069525048,0.8108066321952477,0.5210650634245751,0.4520392420871282,0.47506689412859365
8,0,13,96.3846590705337,32.43147093445738,88.54470308173156,165.3664492683623,155.53101267747388,2.068186991885445,-1.9116491582077484,0.7970246670022476,1.9429321683265102,-1.8408280539475208,0.815425028605076,2.1800801208674385,-1.9008624376958199,0.6803423097363621,1.5510459768357183,-1.441155222854105,0.7532603210259191,2.0110430529189225,-1.6323453024248125,0.5561371402016024,1.968618156617226,-1.7127779879979919,0.6882430321296689,1.9882645727548978,-1.7992631038903597,0.7706704526900188,2.0712366532414874,-1.8917311997731963,0.7836945862382612,2.088994650734599,-1.8485313390690674,0.7389309850392787,12.2813561046822,15.113053165749669,14.366064869459816,1.6004970572554698,1.5192285832018673,1.314156872401548,0.7852371144899374,0.9985980684731199,1.8950735300576236,2.8933618186321044,3.6124881743900024,0.9484358648459587,1.4059466512318297,0.8671427733424356
9,0,13,138.73467554344276,74.78148740736644,87.95803091068838,165.94816748098916,147.8547335474985,2.026627849481998,-1.8497144949192155,0.7697826785958779,1.949703348542425,-1.838403849519715,0.8015445923964168,2.139569668346506,-1.8524714945329759,0.6719601058300708,1.549117592418296,-1.479959943798999,0.7513658841553177,1.9849170549882926,-1.6298769197744636,0.5625890366646693,1.941320669090433,-1.692332763422122,0.6822797769615102,2.046363469989999,-1.8136106444134223,0.7647824876639725,2.0856177673724456,-1.8789035572480832,0.7754813171425847,1.9226565029576772,-1.6545616573382422,0.7067999329230032,12.40249126833232,16.09127910007243,14.897821054025924,1.6404890815676236,1.536042174719212,1.533731365534116,0.8908816280050545,1.1946600427589247,2.459081159326126,3.1050038340470305,4.337537418893268,2.20480215215241,2.141847046626437,1.0074486854222489
